Intercept,Age,GenderMale,Residual
1.07062285246063,0.000884749602715511,-0.0358740947298383,0.0586372265419657
1.07600945945591,0.000839215522742334,-0.0408352310760064,0.0569304202112811
1.07093893281224,0.000914668379077751,-0.0406221336952861,0.0573464921169259
1.07310495496952,0.000883997791936388,-0.04229866542013,0.0466204497476622
1.07435017395675,0.000871972843831694,-0.0413071288926744,0.0517078591254639
1.06823742024497,0.000941969143733783,-0.0392202160304074,0.0604874889542097
1.07773897816511,0.0008190298442534,-0.0414999800940278,0.0547524361742471
1.07340508034047,0.00087033187619666,-0.0414085268180002,0.0490275432891838
1.07289175696497,0.000908907952659988,-0.0440335737047793,0.0607969754950326
1.0715942623707,0.00089920732914754,-0.0426710333557897,0.0548587474737211
1.07170175630312,0.00091893006860808,-0.0410803943438331,0.0618872050971214
1.07227191728425,0.000920219780688552,-0.0420545938983315,0.0616456253999388
1.07326731427312,0.000891084622400635,-0.0424519298729851,0.0538837638210223
1.0741614410482,0.000871922345992321,-0.0367997075121178,0.0567032819588616
1.07128970812708,0.000872753553973734,-0.0364267266602945,0.0539263950035811
1.07404076250266,0.000881805347875053,-0.0384312675164211,0.0569448043650427
1.06881820370205,0.000981879699090269,-0.0453994768510433,0.061213719188452
1.07079026747725,0.000898988421185208,-0.0401772444067626,0.0468070395295252
1.06695176386127,0.000976309664050861,-0.0401038883203491,0.0648175236853368
1.06903920125247,0.000908498909609772,-0.0384017609409136,0.0519445662607223
1.0733580017529,0.000899194050648507,-0.0429500178918895,0.0610760923614527
1.07561492858973,0.000872856821292089,-0.0466585586181502,0.0548385954767758
1.07386898354382,0.000849252584963561,-0.039073389384047,0.0548297030230798
1.0760247770845,0.000861320808457382,-0.0418798783322916,0.057958876195374
1.07148040226217,0.000894861747892544,-0.0383650650984457,0.0637227003282727
1.07021063310792,0.00092851952330872,-0.0408224946399178,0.0588260803451616
1.07388572506948,0.000893903969622534,-0.043306877984757,0.0636452627489197
1.0749240164782,0.000871976770129767,-0.0451337637832004,0.0554385696942031
1.07245028319935,0.000909332028278648,-0.0470966073065762,0.0619603913419445
1.07548830195884,0.000848689944448728,-0.0384872946933484,0.0595785630500871
1.07125849222453,0.000928999550829187,-0.0429538223288034,0.0564458043461908
1.07082819626592,0.000932135599484986,-0.0426127002977322,0.0626528454863312
1.07281817984285,0.000898326959326657,-0.0418906052510529,0.0614382524431524
1.07697651981311,0.00082307960027155,-0.0390411565546239,0.0512818293989844
1.07147370935932,0.000887520005319049,-0.0409211814415215,0.054829962920779
1.0725139554106,0.000907756295113648,-0.0446661827233403,0.0543085890579824
1.07258819615765,0.000898688018157194,-0.0442744593912679,0.0493313256669996
1.07524662036628,0.000847276881492041,-0.041371616298747,0.0613912764654796
1.07194904415226,0.000923614966243398,-0.0409398677012597,0.0610171609298803
1.0734736525717,0.000886620077041013,-0.0385454524071092,0.0566451521445345
1.07008029878559,0.000941809371416156,-0.0393497373265391,0.0574677821114067
1.06926839540846,0.000921498962899667,-0.0409783962106825,0.0564971268292982
1.07148606322557,0.000908494902058841,-0.0413785317821262,0.0610436697504198
1.06920415317374,0.000935664270666857,-0.0415981876322789,0.0546856482857308
1.07242665330288,0.00090239732269237,-0.0395376466497605,0.0574498954865088
1.07541656893932,0.00088514916701613,-0.0470191535605609,0.062430678800491
1.06904852085244,0.000921125331599658,-0.040394700247078,0.0567440233676737
1.07791341235725,0.000811206299714709,-0.0392504322681141,0.0500988531270369
1.06988360587499,0.000914570200159679,-0.0417925397274345,0.0510340070745686
1.07504053339884,0.000861668055594946,-0.0394018142729386,0.0532361778447521
1.07282448263343,0.00090740732923414,-0.0433946698072282,0.0608709277627153
1.07391339111761,0.0008541097648753,-0.0387538058027018,0.0577997865869329
1.07320935596293,0.000898563799627434,-0.042566461607707,0.0648161915698457
1.07443693164212,0.000860837856944987,-0.0390982884098505,0.051226749045003
1.07187394104361,0.000917420134438156,-0.0393879547730822,0.0638516860436392
1.06879187107691,0.000957123773176833,-0.0425948340023895,0.0605562109069513
1.06929177646468,0.000925566757030723,-0.0390418895229389,0.0590293774806631
1.06985734293989,0.000901792944782858,-0.0385588929868647,0.0596549971744476
1.06981209360898,0.00093435842674568,-0.0433045044543834,0.0517729387533433
1.07123009631807,0.00092077144711157,-0.0437154105555194,0.0557938213033609
1.07641691239249,0.000842321119546085,-0.0385759056595096,0.0526227515125693
1.07143879438265,0.00089740092815765,-0.0405602559573439,0.0628509096484439
1.07488108661902,0.000879331633272405,-0.0447874578325522,0.0542130589637314
1.07067298981757,0.000921970462468711,-0.0420917248782673,0.0571584906756182
1.07357820265916,0.000900827000275006,-0.0430899930393912,0.0638690572941646
1.07204586350203,0.000897003919288347,-0.04093456754477,0.0543353901138622
1.07058379360498,0.000909385165161933,-0.0396963311222446,0.0567458097676467
1.07490991888467,0.000870159037531162,-0.0423581597891327,0.0594411288585472
1.07291763585598,0.000863537512611213,-0.0407439044662287,0.0516341555718557
1.07085998521417,0.00089601621159464,-0.037408116597972,0.0632176614986893
1.0717577791686,0.000911095445693951,-0.0444178424758455,0.0509386216937926
1.0718992233031,0.000887825541490163,-0.0416019162608053,0.0547474124258318
1.07171115227243,0.000883894784084512,-0.0366415071405811,0.0592900337430101
1.06806815503882,0.00095833975335908,-0.0382489875922058,0.066229657943973
1.07242283070746,0.000900605379276611,-0.0424987320889866,0.0532413922612141
1.07127360705381,0.000921811479802985,-0.0440488956212881,0.0556906603913719
1.07343087202374,0.000894595671221793,-0.0444526403384836,0.0637036580735623
1.07300619020947,0.000873027163226645,-0.039300108945993,0.0560582275095053
1.07363360821395,0.000877080539260914,-0.039220928460917,0.0520183310535993
1.07148776371547,0.00093207940015808,-0.0461526561430283,0.0586270497281725
1.07629969794177,0.00083272909502804,-0.0398213772415449,0.0603232463502495
1.06987490988082,0.000921767825462186,-0.0433334076528805,0.0535005628498485
1.0784621116585,0.000786331672374458,-0.0382107859842002,0.0625182971010385
1.06980083725057,0.0009240688863143,-0.0413517900225455,0.0606079284403644
1.07007083460559,0.000936254010193157,-0.0418418475424644,0.0643137073358653
1.07291424809387,0.000874276608004052,-0.0383506382975184,0.0523059416313918
1.07286348459156,0.000891152227384589,-0.0389100309586909,0.06418215166858
1.07532060801652,0.000887928366792661,-0.0455107302620384,0.0473370840000218
1.0704107428696,0.000929244419537214,-0.0452451877538606,0.0532183026970658
1.07301577851399,0.000904757966679764,-0.0432849341488807,0.0492361411542813
1.07304385310805,0.000909894262082383,-0.0422273394182835,0.057387853850605
1.07226504923102,0.00090248319626274,-0.0409553843454985,0.0633326162945556
1.07059174049493,0.000927362487844763,-0.0413595194074999,0.0577568810278281
1.07326351290416,0.00088291564848646,-0.0380388823094099,0.0653611065282191
1.0768873738906,0.000830206933154674,-0.0405430636101335,0.0639449554489007
1.07208078871747,0.000883257450105862,-0.0367793970643915,0.0467861593650405
1.06955278203258,0.000936998838246094,-0.0403790599970816,0.0583852998292798
1.07197875461389,0.000913079298211642,-0.0436815437446172,0.057232046373568
1.06975201591191,0.000923003958651802,-0.0411300966980223,0.0571197384757414
1.07556204485381,0.000842549576988866,-0.0452082778339322,0.0569880507304758
1.07215719294926,0.000900170992802274,-0.0404693144507236,0.0649857897624191
1.07302882238372,0.000875624645697672,-0.0358979986843894,0.0580151623456315
1.0703450209859,0.00092661666569197,-0.0386942709468081,0.0544053844802614
1.07248700489829,0.000881723760792941,-0.0361446772964008,0.0553577527606636
1.07639571925497,0.000843728172008765,-0.0398478649252372,0.0572362642410339
1.07254537313876,0.000859088102266578,-0.0361542658793289,0.0547485994170108
1.07617634021736,0.000863027116313544,-0.0398339036844086,0.0522700191214935
