Intercept,Age,GenderMale,Residual
1.07624469540566,-7.47400939266833e-06,-0.0400086555406287,0.0477330641598508
1.07590106455255,1.64324258193363e-05,-0.0406513544925485,0.0560542918400586
1.07408747923725,3.23132622959189e-05,-0.0402894046422316,0.0502367431798308
1.07669883142968,-2.12618789416354e-05,-0.0360053836647627,0.0521381433381598
1.07617977729257,-1.41898835437828e-05,-0.0380447578590026,0.0443676246616743
1.07312918097528,6.72567310635554e-05,-0.0409227444082329,0.055228055554322
1.07509279398531,8.51038657292026e-06,-0.0389460235461374,0.0499950954794376
1.07911987089959,-4.19842560359228e-05,-0.035910382858287,0.0541284283347189
1.0695326390799,9.25377816363716e-05,-0.0428188593072533,0.0572427209879936
1.07454551303232,-2.25570148837135e-06,-0.0361747180066978,0.045769524001142
1.0719801055409,3.88006053289088e-05,-0.0398573487546791,0.0453005010841126
1.07796545514567,-1.52459555675882e-05,-0.0412968811952923,0.0545972723605335
1.07502700178976,8.78857423429593e-06,-0.0384697444776861,0.0500350770142895
1.07709099241749,-3.8938149897517e-05,-0.0368257830854696,0.0540808173974822
1.07560837394958,-4.4118842226774e-06,-0.0380783738620761,0.0470106476625193
1.07237309561893,6.38068590830723e-05,-0.0416628646025663,0.055965513751931
1.07303175919763,2.65945956505785e-05,-0.0379254984928165,0.0516507291900283
1.07725677466918,-1.98715792411386e-05,-0.0363600806894092,0.0512046786370098
1.07389936799112,2.49157809963859e-05,-0.0385490696839458,0.0514557480451655
1.07500761362102,1.93704777755582e-05,-0.0400114384966498,0.0523757797489693
1.07375016232014,4.59927396183034e-05,-0.0415863097271545,0.0513715764802389
1.07466623659192,3.35902722063099e-05,-0.0397608129618241,0.0550592073484234
1.0735068154075,3.31374948749576e-05,-0.0412280519803245,0.0592665078678296
1.07873124741428,-2.76494673635046e-05,-0.0398083597303178,0.0534094399518833
1.07548625164805,-5.34072090079482e-06,-0.0384714838113569,0.0464198252466846
1.07118370734589,5.43257303789068e-05,-0.0397093935883523,0.052575787562249
1.07441510477165,1.33164545794139e-05,-0.0396199343266272,0.0423447214710784
1.07096852252991,0.000112336196655304,-0.0462055700961769,0.0574689651419729
1.07782409033183,-2.64122034050428e-05,-0.0369879274570227,0.0518351952830288
1.0773461298375,-1.11772779537706e-05,-0.0400676282142308,0.0519884501915116
1.07843852474698,-4.05466458624003e-05,-0.0379656986261395,0.0501889328456063
